Дата,Смена,idMO,Гос. номер,Объект,Зона,Тег,Вход,Выход,Время в зоне, мин
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,13:59,14:53,54.4
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,14:59,15:07,7.7
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,15:12,15:49,36.9
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,15:55,16:03,7.5
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,16:08,16:25,17.5
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:31,16:44,12.9
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:00,17:15,15.1
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,17:20,17:29,8.5
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:33,18:10,36.9
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,18:16,18:37,20.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:43,18:53,670.5
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,07:44,08:33,48.8
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,08:40,08:49,9.1
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,08:55,09:22,27.2
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,09:29,09:42,12.8
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,09:48,10:10,22.3
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,10:17,10:28,11.3
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,10:34,11:16,41.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,11:22,11:44,21.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,11:50,12:16,26.3
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,12:23,12:33,10.2
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,14:10,14:59,49.2
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,15:05,15:18,12.2
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,15:23,15:59,36.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,16:06,16:32,25.5
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,16:37,17:01,23.3
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,17:08,17:23,14.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ погрузка,dt_loading,17:28,18:00,32.7
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,ЕКБ выгрузка,dt_unloading,18:08,18:41,33.1
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск общая зона,dt_boundary,07:30,19:30,719.5
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,08:12,08:20,8.1
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,08:36,08:52,15.9
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,09:10,09:17,7
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,09:33,09:45,11.8
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,10:02,10:24,22.3
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,10:42,10:56,14
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,11:13,14:09,176.1
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,14:28,14:44,16.3
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,15:04,15:10,6.5
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск Качипова,dt_loading,15:29,15:46,17.2
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,Тобольск выгрузка,dt_unloading,16:04,16:32,28
2026-02-16,1 смена,1641,С243ОХ72,ЕКБ общая граница,ЕКБ общая граница,dt_boundary,07:34,13:53,379.3
