vehicle_id,report_date,shift,vehicle_model,department_unit,stay_h,engine_h,idle_h,fuel_l,rate_fact,norm,load_pct,util_pct
У363КТ72,2026-02-10,Вечер,Автокран Урал КС-45717-2Р,СМУ Дальневосточная Ж/Д Джигдаси - Токи (БАМ-2),3.86,3.81,0.05,18.5,4.86,8.8,100.0,98.7
У363КТ72,2026-02-10,День,Автокран Урал КС-45717-2Р,СМУ Дальневосточная Ж/Д Джигдаси - Токи (БАМ-2),6.98,5.31,1.67,24.2,4.56,8.8,83.0,76.1
У363КТ72,2026-02-11,Вечер,Автокран Урал КС-45717-2Р,СМУ Дальневосточная Ж/Д Джигдаси - Токи (БАМ-2),1.49,1.49,0.01,5.8,3.90,8.8,100.0,99.7
У363КТ72,2026-02-11,День,Автокран Урал КС-45717-2Р,СМУ Дальневосточная Ж/Д Джигдаси - Токи (БАМ-2),4.69,3.03,1.66,16.2,5.35,8.8,70.4,64.5
У388ТУ750,2026-02-06,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,1.65,0.63,1.02,8.6,13.58,9.0,41.9,38.4
У388ТУ750,2026-02-06,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,8.52,6.61,1.91,37.0,5.60,9.0,84.6,77.6
У388ТУ750,2026-02-07,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,1.53,0.89,0.64,8.0,8.99,9.0,63.4,58.1
У388ТУ750,2026-02-07,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,9.36,3.77,5.58,39.3,10.42,9.0,44.0,40.3
У388ТУ750,2026-02-08,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,2.33,1.52,0.81,10.8,7.12,9.0,71.2,65.2
У388ТУ750,2026-02-08,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,9.64,6.70,2.94,38.9,5.81,9.0,75.8,69.5
У388ТУ750,2026-02-09,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,3.26,1.40,1.86,17.9,12.77,9.0,46.9,43.0
У388ТУ750,2026-02-09,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,9.67,2.53,7.14,44.6,17.66,9.0,28.5,26.1
У388ТУ750,2026-02-10,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,1.99,1.54,0.45,7.2,4.68,9.0,84.3,77.3
У388ТУ750,2026-02-10,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Тверь,9.73,8.95,0.78,39.2,4.38,9.0,100.0,92.0
Х403МА72,2026-02-04,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-04,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-05,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-05,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-06,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-06,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-07,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-07,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-08,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-08,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-09,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-09,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-10,Вечер,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-10,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Х403МА72,2026-02-11,День,Автокран XCMG,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
О487СЕ89,2026-02-04,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.98,11.80,0.18,0.0,0.00,7.6,100.0,98.5
О487СЕ89,2026-02-04,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,10.36,1.57,0.0,0.00,7.6,94.8,86.9
О487СЕ89,2026-02-05,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,11.81,0.11,0.0,0.00,7.6,100.0,99.1
О487СЕ89,2026-02-05,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,7.72,4.21,0.0,0.00,7.6,70.6,64.7
О487СЕ89,2026-02-06,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,11.78,0.15,23.6,2.00,7.6,100.0,98.8
О487СЕ89,2026-02-06,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.94,10.49,1.45,53.3,5.08,7.6,95.9,87.9
О487СЕ89,2026-02-07,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,11.76,0.16,39.9,3.39,7.6,100.0,98.6
О487СЕ89,2026-02-07,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.96,9.49,2.46,40.8,4.30,7.6,86.6,79.4
О487СЕ89,2026-02-08,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,11.79,0.14,32.6,2.77,7.6,100.0,98.9
О487СЕ89,2026-02-08,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,7.82,4.11,28.1,3.59,7.6,71.5,65.6
О487СЕ89,2026-02-09,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,11.82,0.11,34.3,2.90,7.6,100.0,99.1
О487СЕ89,2026-02-09,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.93,10.89,1.04,35.8,3.29,7.6,99.6,91.3
О487СЕ89,2026-02-10,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,12.00,11.82,0.18,34.9,2.95,7.6,100.0,98.5
О487СЕ89,2026-02-10,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.95,9.21,2.74,33.6,3.65,7.6,84.1,77.1
О487СЕ89,2026-02-11,Вечер,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,11.92,11.92,0.00,37.1,3.11,7.6,100.0,100.0
О487СЕ89,2026-02-11,День,Автокран КС-55713-5B на шасси КамАЗ 43118,СМУ г. Тобольск,0.48,0.48,0.00,2.4,4.96,7.6,100.0,99.9
М532КР72,2026-02-04,Вечер,Автокран Tadano Faun ATF-90G-4,"",0.00,0.00,0.00,0.0,0.00,13.4,0.0,0.0
М532КР72,2026-02-04,День,Автокран Tadano Faun ATF-90G-4,"",0.00,0.00,0.00,0.0,0.00,13.4,0.0,0.0
М532КР72,2026-02-05,Вечер,Автокран Tadano Faun ATF-90G-4,"",0.00,0.00,0.00,0.0,0.00,13.4,0.0,0.0
М532КР72,2026-02-05,День,Автокран Tadano Faun ATF-90G-4,"",0.00,0.00,0.00,0.0,0.00,13.4,0.0,0.0
М532КР72,2026-02-06,Вечер,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.00,11.97,-0.4,0.00,13.4,0.0,0.0
М532КР72,2026-02-06,День,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,4.02,1.13,2.88,7.6,6.71,13.4,30.8,28.2
М532КР72,2026-02-07,Вечер,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.00,11.97,-0.3,0.00,13.4,0.0,0.0
М532КР72,2026-02-07,День,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.97,11.00,11.7,12.10,13.4,8.8,8.1
М532КР72,2026-02-08,Вечер,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.00,11.97,-0.3,0.00,13.4,0.0,0.0
М532КР72,2026-02-08,День,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.00,11.97,-0.2,0.00,13.4,0.0,0.0
М532КР72,2026-02-09,Вечер,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,0.00,11.97,-0.1,0.00,13.4,0.0,0.0
М532КР72,2026-02-09,День,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,1.87,10.10,11.7,6.27,13.4,17.0,15.6
М532КР72,2026-02-10,Вечер,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,0.47,0.00,0.47,-0.1,0.00,13.4,0.0,0.0
М532КР72,2026-02-10,День,Автокран Tadano Faun ATF-90G-4,СМУ г. Сургут,11.97,1.97,10.00,15.6,7.93,13.4,17.9,16.4
Е557РМ186,2026-02-04,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ Стр-во моста ч/з протоку Сингапайская на км 12+231 а/д г. Нефтеюганск - Левый берег реки Обь,2.16,0.03,2.13,-0.2,-6.43,8.8,1.6,1.4
Е557РМ186,2026-02-04,День,Автокран KC-45717-2P на ш. Урал,СМУ Стр-во моста ч/з протоку Сингапайская на км 12+231 а/д г. Нефтеюганск - Левый берег реки Обь,10.20,5.33,4.87,33.9,6.36,8.8,57.0,52.2
Е557РМ186,2026-02-05,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-05,День,Автокран KC-45717-2P на ш. Урал,СМУ Стр-во моста ч/з протоку Сингапайская на км 12+231 а/д г. Нефтеюганск - Левый берег реки Обь,8.99,7.36,1.63,43.5,5.91,8.8,89.3,81.9
Е557РМ186,2026-02-06,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-06,День,Автокран KC-45717-2P на ш. Урал,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",7.20,3.63,3.57,29.8,8.21,8.8,55.0,50.4
Е557РМ186,2026-02-07,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-07,День,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-08,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-08,День,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-09,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-09,День,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-10,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-10,День,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-11,Вечер,Автокран KC-45717-2P на ш. Урал,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
Е557РМ186,2026-02-11,День,Автокран KC-45717-2P на ш. Урал,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",5.60,0.01,5.59,0.0,0.00,8.8,0.2,0.2
А564НА797,2026-02-04,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-04,День,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-05,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-05,День,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-06,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-06,День,Автокран КС-45717-2Р на шасси Урал 4320,СМУ г. Бодайбо,8.83,8.60,0.23,0.0,0.00,8.8,100.0,97.4
А564НА797,2026-02-07,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,СМУ г. Бодайбо,2.66,2.65,0.01,0.0,0.00,8.8,100.0,99.7
А564НА797,2026-02-07,День,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-08,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-08,День,Автокран КС-45717-2Р на шасси Урал 4320,СМУ г. Бодайбо,1.44,1.26,0.18,0.0,0.00,8.8,95.3,87.3
А564НА797,2026-02-09,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-09,День,Автокран КС-45717-2Р на шасси Урал 4320,СМУ г. Бодайбо,3.45,3.16,0.28,0.0,0.00,8.8,100.0,91.8
А564НА797,2026-02-10,Вечер,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
А564НА797,2026-02-10,День,Автокран КС-45717-2Р на шасси Урал 4320,"",0.00,0.00,0.00,0.0,0.00,8.8,0.0,0.0
К604АН186,2026-02-04,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",0.07,0.01,0.05,0.2,14.12,9.0,22.5,20.7
К604АН186,2026-02-04,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.13,3.56,7.57,42.3,11.88,9.0,34.9,32.0
К604АН186,2026-02-05,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К604АН186,2026-02-05,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",8.73,3.67,5.06,36.8,10.03,9.0,45.8,42.0
К604АН186,2026-02-06,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.92,0.29,11.64,1.3,4.50,9.0,2.7,2.4
К604АН186,2026-02-06,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",11.15,5.99,5.16,35.4,5.91,9.0,58.6,53.7
К604АН186,2026-02-07,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",0.48,0.00,0.48,1.9,977.14,9.0,0.4,0.4
К604АН186,2026-02-07,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",8.09,4.95,3.15,38.9,7.86,9.0,66.7,61.1
К604АН186,2026-02-08,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",0.55,0.16,0.39,1.9,11.94,9.0,31.7,29.1
К604АН186,2026-02-08,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",9.43,5.15,4.29,35.1,6.82,9.0,59.5,54.6
К604АН186,2026-02-09,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",0.32,0.00,0.32,1.3,0.00,9.0,0.0,0.0
К604АН186,2026-02-09,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",9.12,5.10,4.02,32.7,6.42,9.0,61.0,55.9
К604АН186,2026-02-10,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К604АН186,2026-02-10,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Тюмень База ТФ ""Мостоотряд-36""",10.95,4.24,6.71,41.7,9.84,9.0,42.2,38.7
Х611МТ72,2026-02-04,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,12.00,0.00,32.0,2.67,8.8,100.0,100.0
Х611МТ72,2026-02-04,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.97,11.03,0.93,15.4,1.40,8.8,100.0,92.2
Х611МТ72,2026-02-05,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,12.00,0.00,27.8,2.32,8.8,100.0,100.0
Х611МТ72,2026-02-05,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.99,11.87,0.13,23.3,1.96,8.8,100.0,99.0
Х611МТ72,2026-02-06,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.44,11.44,0.00,27.3,2.39,8.8,100.0,100.0
Х611МТ72,2026-02-06,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,0.50,0.50,0.00,0.8,1.62,8.8,100.0,100.0
Х611МТ72,2026-02-07,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,12.00,0.00,26.3,2.19,8.8,100.0,100.0
Х611МТ72,2026-02-07,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,12.00,0.00,32.2,2.68,8.8,100.0,100.0
Х611МТ72,2026-02-08,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.99,11.99,0.00,12.8,1.07,8.8,100.0,100.0
Х611МТ72,2026-02-08,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,9.16,2.83,30.6,3.34,8.8,83.3,76.4
Х611МТ72,2026-02-09,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.97,11.97,0.00,26.9,2.25,8.8,100.0,100.0
Х611МТ72,2026-02-09,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.95,11.95,0.00,27.4,2.29,8.8,100.0,100.0
Х611МТ72,2026-02-10,Вечер,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,12.00,12.00,0.00,27.2,2.27,8.8,100.0,100.0
Х611МТ72,2026-02-10,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,11.99,11.99,0.00,26.4,2.20,8.8,100.0,100.0
Х611МТ72,2026-02-11,День,Автокран KC-45717-2P на ш. Урал,СМУ ВСЖМ,0.50,0.50,0.00,1.5,3.00,8.8,100.0,100.0
К633ХО186,2026-02-04,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,12.00,10.53,1.47,35.8,3.40,9.0,95.7,87.7
К633ХО186,2026-02-04,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.99,7.50,4.50,36.5,4.87,9.0,68.2,62.5
К633ХО186,2026-02-05,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.96,9.13,2.83,36.7,4.02,9.0,83.3,76.3
К633ХО186,2026-02-05,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.94,10.02,1.93,34.5,3.44,9.0,91.5,83.9
К633ХО186,2026-02-06,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.97,4.34,7.63,37.5,8.64,9.0,39.5,36.3
К633ХО186,2026-02-06,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.96,6.71,5.25,31.1,4.64,9.0,61.2,56.1
К633ХО186,2026-02-07,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.99,4.05,7.94,34.5,8.53,9.0,36.8,33.8
К633ХО186,2026-02-07,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.96,5.55,6.40,31.9,5.74,9.0,50.7,46.5
К633ХО186,2026-02-08,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.97,6.86,5.11,34.7,5.05,9.0,62.6,57.3
К633ХО186,2026-02-08,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,12.00,4.00,8.00,27.1,6.78,9.0,36.3,33.3
К633ХО186,2026-02-09,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.97,7.52,4.45,31.8,4.23,9.0,68.5,62.8
К633ХО186,2026-02-09,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.94,4.38,7.56,27.0,6.16,9.0,40.0,36.7
К633ХО186,2026-02-10,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.45,6.60,4.86,31.1,4.71,9.0,62.9,57.6
К633ХО186,2026-02-10,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,0.47,0.34,0.13,-0.1,-0.30,9.0,78.7,72.2
К633ХО186,2026-02-11,Вечер,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.99,7.49,4.50,41.3,5.51,9.0,68.2,62.5
К633ХО186,2026-02-11,День,Автокран Liebherr LTM-1040-2.1,СМУ г. Омск,11.98,3.34,8.64,25.5,7.64,9.0,30.4,27.9
К644НХ186,2026-02-04,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-04,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",10.39,5.70,4.69,63.4,11.12,9.0,59.9,54.9
К644НХ186,2026-02-05,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-05,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",10.30,0.26,10.03,23.9,91.05,9.0,2.8,2.6
К644НХ186,2026-02-06,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-06,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",5.37,0.37,5.00,37.6,102.24,9.0,7.5,6.9
К644НХ186,2026-02-07,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-07,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",9.24,0.86,8.38,36.5,42.59,9.0,10.1,9.3
К644НХ186,2026-02-08,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-08,День,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-09,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",11.98,0.00,11.98,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-09,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",11.45,0.34,11.11,2.3,6.82,9.0,3.2,3.0
К644НХ186,2026-02-10,Вечер,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",11.93,0.00,11.93,-0.3,0.00,9.0,0.0,0.0
К644НХ186,2026-02-10,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",6.43,0.00,6.43,0.4,0.00,9.0,0.0,0.0
К644НХ186,2026-02-11,Вечер,Автокран Liebherr LTM-1040-2.1,"",0.00,0.00,0.00,0.0,0.00,9.0,0.0,0.0
К644НХ186,2026-02-11,День,Автокран Liebherr LTM-1040-2.1,"СМУ г. Сургут База ТФ ""Мостоотряд-29""",10.68,0.00,10.68,0.3,0.00,9.0,0.0,0.0
Х702МУ72,2026-02-04,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.99,0.00,11.99,0.6,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-04,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,12.00,9.19,2.81,34.7,3.78,8.8,83.6,76.6
Х702МУ72,2026-02-05,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.99,0.00,11.99,0.0,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-05,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,9.51,8.75,0.75,32.9,3.76,8.8,100.0,92.1
Х702МУ72,2026-02-06,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,12.00,0.99,11.00,4.3,4.33,8.8,9.0,8.3
Х702МУ72,2026-02-06,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.99,9.57,2.42,30.3,3.17,8.8,87.1,79.8
Х702МУ72,2026-02-07,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,0.00,11.98,0.6,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-07,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,10.61,8.10,2.50,34.8,4.30,8.8,83.3,76.4
Х702МУ72,2026-02-08,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,0.00,11.98,0.0,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-08,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,9.64,2.34,29.4,3.05,8.8,87.8,80.5
Х702МУ72,2026-02-09,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,0.00,11.98,0.7,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-09,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,10.10,1.88,29.6,2.93,8.8,92.0,84.4
Х702МУ72,2026-02-10,Вечер,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,11.98,0.00,11.98,0.5,0.00,8.8,0.0,0.0
Х702МУ72,2026-02-10,День,Автокран КС-55713-1В-4 на КамАЗ 65115,СМУ Капитальный ремонт путепровода на а/д Восточный объезд г. Нижневартовска,0.48,0.28,0.20,1.9,6.83,8.8,63.2,57.9
